_id,CODST,ALT,LAT,LON,DATCLIM,TMED,TMAX,TMIN,R24
289,15020,161.00,47.7355556,26.6455556,2000-10-15T00:00:00,11.2,19.2,5.0,
290,15020,161.00,47.7355556,26.6455556,2000-10-16T00:00:00,11.6,20.2,4.3,
291,15020,161.00,47.7355556,26.6455556,2000-10-17T00:00:00,12.0,18.2,7.0,
292,15020,161.00,47.7355556,26.6455556,2000-10-18T00:00:00,8.9,12.5,7.5,
293,15020,161.00,47.7355556,26.6455556,2000-10-19T00:00:00,8.1,9.8,6.6,
294,15020,161.00,47.7355556,26.6455556,2000-10-20T00:00:00,7.6,10.5,5.4,
295,15020,161.00,47.7355556,26.6455556,2000-10-21T00:00:00,5.8,12.0,-0.3,
296,15020,161.00,47.7355556,26.6455556,2000-10-22T00:00:00,2.4,10.0,-3.8,
297,15020,161.00,47.7355556,26.6455556,2000-10-23T00:00:00,3.6,14.0,-3.5,
298,15020,161.00,47.7355556,26.6455556,2000-10-24T00:00:00,4.7,15.8,-3.0,
299,15020,161.00,47.7355556,26.6455556,2000-10-25T00:00:00,6.6,16.0,-0.6,
300,15020,161.00,47.7355556,26.6455556,2000-10-26T00:00:00,13.9,22.0,7.6,
301,15020,161.00,47.7355556,26.6455556,2000-10-27T00:00:00,10.9,18.8,7.0,1.0
302,15020,161.00,47.7355556,26.6455556,2000-10-28T00:00:00,8.9,13.1,6.2,7.8
303,15020,161.00,47.7355556,26.6455556,2000-10-29T00:00:00,8.1,15.0,3.2,
304,15020,161.00,47.7355556,26.6455556,2000-10-30T00:00:00,6.7,14.8,-0.5,
305,15020,161.00,47.7355556,26.6455556,2000-10-31T00:00:00,10.7,20.2,3.0,
306,15020,161.00,47.7355556,26.6455556,2000-11-01T00:00:00,9.2,16.1,2.1,
307,15020,161.00,47.7355556,26.6455556,2000-11-02T00:00:00,10.9,14.8,8.8,
308,15020,161.00,47.7355556,26.6455556,2000-11-03T00:00:00,10.5,15.6,6.6,
309,15020,161.00,47.7355556,26.6455556,2000-11-04T00:00:00,11.8,14.8,8.4,
310,15020,161.00,47.7355556,26.6455556,2000-11-05T00:00:00,14.4,20.4,10.0,
311,15020,161.00,47.7355556,26.6455556,2000-11-06T00:00:00,9.8,14.2,8.0,0.2
312,15020,161.00,47.7355556,26.6455556,2000-11-07T00:00:00,11.3,12.4,9.6,
313,15020,161.00,47.7355556,26.6455556,2000-11-08T00:00:00,13.1,18.0,10.2,5.2
314,15020,161.00,47.7355556,26.6455556,2000-11-09T00:00:00,12.6,17.7,6.2,
315,15020,161.00,47.7355556,26.6455556,2000-11-10T00:00:00,9.1,14.4,3.1,
316,15020,161.00,47.7355556,26.6455556,2000-11-11T00:00:00,6.2,10.8,3.4,
317,15020,161.00,47.7355556,26.6455556,2000-11-12T00:00:00,4.6,11.4,-0.4,
318,15020,161.00,47.7355556,26.6455556,2000-11-13T00:00:00,5.7,12.1,-1.3,
319,15020,161.00,47.7355556,26.6455556,2000-11-14T00:00:00,11.3,16.6,4.5,
320,15020,161.00,47.7355556,26.6455556,2000-11-15T00:00:00,9.9,15.5,6.0,
321,15020,161.00,47.7355556,26.6455556,2000-11-16T00:00:00,7.8,14.2,0.8,
322,15020,161.00,47.7355556,26.6455556,2000-11-17T00:00:00,8.0,12.6,3.4,
323,15020,161.00,47.7355556,26.6455556,2000-11-18T00:00:00,9.6,13.0,6.4,
324,15020,161.00,47.7355556,26.6455556,2000-11-19T00:00:00,8.7,12.1,6.4,
325,15020,161.00,47.7355556,26.6455556,2000-11-20T00:00:00,10.1,11.2,8.2,
326,15020,161.00,47.7355556,26.6455556,2000-11-21T00:00:00,8.1,12.4,4.8,
327,15020,161.00,47.7355556,26.6455556,2000-11-22T00:00:00,9.2,11.1,7.8,
328,15020,161.00,47.7355556,26.6455556,2000-11-23T00:00:00,8.0,9.4,6.6,
329,15020,161.00,47.7355556,26.6455556,2000-11-24T00:00:00,5.6,7.0,3.6,
330,15020,161.00,47.7355556,26.6455556,2000-11-25T00:00:00,5.2,6.5,3.0,
331,15020,161.00,47.7355556,26.6455556,2000-11-26T00:00:00,1.7,3.2,1.0,6.0
332,15020,161.00,47.7355556,26.6455556,2000-11-27T00:00:00,1.5,2.2,0.8,3.5
333,15020,161.00,47.7355556,26.6455556,2000-11-28T00:00:00,0.9,2.0,0.4,4.2
334,15020,161.00,47.7355556,26.6455556,2000-11-29T00:00:00,1.3,3.0,0.4,
335,15020,161.00,47.7355556,26.6455556,2000-11-30T00:00:00,0.5,1.6,-0.9,
336,15020,161.00,47.7355556,26.6455556,2000-12-01T00:00:00,0.4,1.3,-0.6,
337,15020,161.00,47.7355556,26.6455556,2000-12-02T00:00:00,-0.3,1.0,-1.6,0.1
338,15020,161.00,47.7355556,26.6455556,2000-12-03T00:00:00,-0.4,0.6,-1.4,0.1
339,15020,161.00,47.7355556,26.6455556,2000-12-04T00:00:00,-0.4,0.5,-1.0,
340,15020,161.00,47.7355556,26.6455556,2000-12-05T00:00:00,-0.3,1.2,-1.6,0.1
341,15020,161.00,47.7355556,26.6455556,2000-12-06T00:00:00,2.5,5.1,-0.4,0.1
342,15020,161.00,47.7355556,26.6455556,2000-12-07T00:00:00,3.8,6.6,2.2,
343,15020,161.00,47.7355556,26.6455556,2000-12-08T00:00:00,2.8,4.5,0.8,
344,15020,161.00,47.7355556,26.6455556,2000-12-09T00:00:00,2.7,5.1,0.8,
345,15020,161.00,47.7355556,26.6455556,2000-12-10T00:00:00,2.1,4.4,-1.0,0.9
346,15020,161.00,47.7355556,26.6455556,2000-12-11T00:00:00,5.9,8.4,3.4,1.2
347,15020,161.00,47.7355556,26.6455556,2000-12-12T00:00:00,8.2,11.9,5.0,
348,15020,161.00,47.7355556,26.6455556,2000-12-13T00:00:00,8.3,10.2,5.8,0.5
349,15020,161.00,47.7355556,26.6455556,2000-12-14T00:00:00,10.4,14.4,8.1,0.5
350,15020,161.00,47.7355556,26.6455556,2000-12-15T00:00:00,9.3,12.6,7.0,
351,15020,161.00,47.7355556,26.6455556,2000-12-16T00:00:00,5.9,9.2,4.4,4.6
352,15020,161.00,47.7355556,26.6455556,2000-12-17T00:00:00,4.2,8.0,0.2,
353,15020,161.00,47.7355556,26.6455556,2000-12-18T00:00:00,2.1,5.3,0.5,
354,15020,161.00,47.7355556,26.6455556,2000-12-19T00:00:00,1.5,3.6,0.0,0.2
355,15020,161.00,47.7355556,26.6455556,2000-12-20T00:00:00,-2.9,0.5,-4.5,0.4
356,15020,161.00,47.7355556,26.6455556,2000-12-21T00:00:00,-5.4,-3.4,-7.5,0.1
357,15020,161.00,47.7355556,26.6455556,2000-12-22T00:00:00,-5.1,-2.0,-7.5,0.2
358,15020,161.00,47.7355556,26.6455556,2000-12-23T00:00:00,-4.8,0.8,-9.8,
359,15020,161.00,47.7355556,26.6455556,2000-12-24T00:00:00,-1.5,2.4,-8.5,
360,15020,161.00,47.7355556,26.6455556,2000-12-25T00:00:00,-2.0,2.5,-7.5,
361,15020,161.00,47.7355556,26.6455556,2000-12-26T00:00:00,7.9,13.1,1.5,
362,15020,161.00,47.7355556,26.6455556,2000-12-27T00:00:00,9.8,15.4,2.6,
363,15020,161.00,47.7355556,26.6455556,2000-12-28T00:00:00,6.9,9.2,3.6,1.3
364,15020,161.00,47.7355556,26.6455556,2000-12-29T00:00:00,7.2,10.4,4.6,
365,15020,161.00,47.7355556,26.6455556,2000-12-30T00:00:00,4.9,6.0,4.0,0.1
366,15020,161.00,47.7355556,26.6455556,2000-12-31T00:00:00,3.2,6.4,0.7,7.0
367,15090,74.29,47.1633333,27.6272222,2000-01-01T00:00:00,-3.8,-2.5,-5.0,1.4
368,15090,74.29,47.1633333,27.6272222,2000-01-02T00:00:00,-3.0,0.0,-6.5,0.0
369,15090,74.29,47.1633333,27.6272222,2000-01-03T00:00:00,-2.9,0.2,-5.6,1.1
370,15090,74.29,47.1633333,27.6272222,2000-01-04T00:00:00,-0.7,3.6,-4.0,0.5
371,15090,74.29,47.1633333,27.6272222,2000-01-05T00:00:00,-3.5,-1.9,-5.4,0.0
372,15090,74.29,47.1633333,27.6272222,2000-01-06T00:00:00,1.1,2.2,-3.6,3.0
373,15090,74.29,47.1633333,27.6272222,2000-01-07T00:00:00,0.9,5.4,-1.0,
374,15090,74.29,47.1633333,27.6272222,2000-01-08T00:00:00,-3.1,-0.8,-6.0,
375,15090,74.29,47.1633333,27.6272222,2000-01-09T00:00:00,-4.9,-2.0,-6.0,
376,15090,74.29,47.1633333,27.6272222,2000-01-10T00:00:00,-4.9,-4.1,-6.3,0.0
377,15090,74.29,47.1633333,27.6272222,2000-01-11T00:00:00,-1.9,0.7,-4.7,0.4
378,15090,74.29,47.1633333,27.6272222,2000-01-12T00:00:00,-1.0,0.5,-2.0,2.4
379,15090,74.29,47.1633333,27.6272222,2000-01-13T00:00:00,-5.6,-1.7,-7.6,0.0
380,15090,74.29,47.1633333,27.6272222,2000-01-14T00:00:00,-4.3,0.0,-9.2,0.0
381,15090,74.29,47.1633333,27.6272222,2000-01-15T00:00:00,-4.8,-1.8,-7.0,
382,15090,74.29,47.1633333,27.6272222,2000-01-16T00:00:00,-2.8,-0.3,-5.8,0.0
383,15090,74.29,47.1633333,27.6272222,2000-01-17T00:00:00,-3.4,-0.2,-6.4,2.0
384,15090,74.29,47.1633333,27.6272222,2000-01-18T00:00:00,-0.3,1.0,-2.9,1.5
385,15090,74.29,47.1633333,27.6272222,2000-01-19T00:00:00,-1.8,0.5,-3.1,0.5
386,15090,74.29,47.1633333,27.6272222,2000-01-20T00:00:00,-4.4,-1.5,-7.5,
387,15090,74.29,47.1633333,27.6272222,2000-01-21T00:00:00,-0.1,4.1,-4.0,2.0
388,15090,74.29,47.1633333,27.6272222,2000-01-22T00:00:00,-7.6,-3.3,-10.6,0.5
389,15090,74.29,47.1633333,27.6272222,2000-01-23T00:00:00,-9.9,-6.4,-14.6,
390,15090,74.29,47.1633333,27.6272222,2000-01-24T00:00:00,-8.6,-7.0,-9.4,8.8
391,15090,74.29,47.1633333,27.6272222,2000-01-25T00:00:00,-13.4,-9.4,-15.6,0.7
392,15090,74.29,47.1633333,27.6272222,2000-01-26T00:00:00,-8.0,-2.0,-15.4,1.5
393,15090,74.29,47.1633333,27.6272222,2000-01-27T00:00:00,-0.4,2.9,-4.2,0.4
394,15090,74.29,47.1633333,27.6272222,2000-01-28T00:00:00,1.2,5.0,0.0,0.0
395,15090,74.29,47.1633333,27.6272222,2000-01-29T00:00:00,-5.1,1.5,-9.0,
396,15090,74.29,47.1633333,27.6272222,2000-01-30T00:00:00,0.5,7.4,-7.6,1.2
397,15090,74.29,47.1633333,27.6272222,2000-01-31T00:00:00,3.3,6.7,-0.5,0.2
398,15090,74.29,47.1633333,27.6272222,2000-02-01T00:00:00,4.8,7.5,2.2,
399,15090,74.29,47.1633333,27.6272222,2000-02-02T00:00:00,2.1,6.7,-0.6,
400,15090,74.29,47.1633333,27.6272222,2000-02-03T00:00:00,2.7,5.0,0.2,0.2
401,15090,74.29,47.1633333,27.6272222,2000-02-04T00:00:00,0.3,3.3,-2.5,0.1
402,15090,74.29,47.1633333,27.6272222,2000-02-05T00:00:00,1.9,6.2,-4.3,0.3
403,15090,74.29,47.1633333,27.6272222,2000-02-06T00:00:00,4.7,6.0,2.6,2.2
404,15090,74.29,47.1633333,27.6272222,2000-02-07T00:00:00,2.9,8.2,-1.0,0.4
405,15090,74.29,47.1633333,27.6272222,2000-02-08T00:00:00,2.2,7.5,-0.5,
406,15090,74.29,47.1633333,27.6272222,2000-02-09T00:00:00,6.3,12.5,0.1,0.0
407,15090,74.29,47.1633333,27.6272222,2000-02-10T00:00:00,5.0,9.5,2.1,
408,15090,74.29,47.1633333,27.6272222,2000-02-11T00:00:00,3.5,9.2,0.0,
409,15090,74.29,47.1633333,27.6272222,2000-02-12T00:00:00,0.3,4.0,-2.9,
410,15090,74.29,47.1633333,27.6272222,2000-02-13T00:00:00,1.8,5.2,0.4,
411,15090,74.29,47.1633333,27.6272222,2000-02-14T00:00:00,1.7,7.2,-1.6,0.3
412,15090,74.29,47.1633333,27.6272222,2000-02-15T00:00:00,-0.1,4.5,-4.0,0.0
413,15090,74.29,47.1633333,27.6272222,2000-02-16T00:00:00,0.0,7.4,-4.5,
414,15090,74.29,47.1633333,27.6272222,2000-02-17T00:00:00,2.8,8.2,-1.8,
415,15090,74.29,47.1633333,27.6272222,2000-02-18T00:00:00,1.4,6.0,-0.2,18.6
416,15090,74.29,47.1633333,27.6272222,2000-02-19T00:00:00,-0.9,2.4,-3.3,3.2
417,15090,74.29,47.1633333,27.6272222,2000-02-20T00:00:00,-3.4,3.1,-8.6,
418,15090,74.29,47.1633333,27.6272222,2000-02-21T00:00:00,-1.3,1.3,-4.0,0.0
419,15090,74.29,47.1633333,27.6272222,2000-02-22T00:00:00,-2.0,0.2,-3.5,0.3
420,15090,74.29,47.1633333,27.6272222,2000-02-23T00:00:00,-3.7,0.9,-7.5,
421,15090,74.29,47.1633333,27.6272222,2000-02-24T00:00:00,-2.9,2.6,-7.7,
422,15090,74.29,47.1633333,27.6272222,2000-02-25T00:00:00,-0.8,3.5,-5.5,
423,15090,74.29,47.1633333,27.6272222,2000-02-26T00:00:00,1.8,4.5,0.2,4.8
424,15090,74.29,47.1633333,27.6272222,2000-02-27T00:00:00,2.2,5.2,0.7,
425,15090,74.29,47.1633333,27.6272222,2000-02-28T00:00:00,0.9,6.4,-3.3,
426,15090,74.29,47.1633333,27.6272222,2000-02-29T00:00:00,2.9,10.7,-3.2,
427,15090,74.29,47.1633333,27.6272222,2000-03-01T00:00:00,4.0,10.4,-1.5,
428,15090,74.29,47.1633333,27.6272222,2000-03-02T00:00:00,4.5,8.9,0.8,
429,15090,74.29,47.1633333,27.6272222,2000-03-03T00:00:00,4.1,8.8,1.5,0.7
430,15090,74.29,47.1633333,27.6272222,2000-03-04T00:00:00,5.0,12.7,-1.2,
431,15090,74.29,47.1633333,27.6272222,2000-03-05T00:00:00,3.7,9.7,2.0,0.7
432,15090,74.29,47.1633333,27.6272222,2000-03-06T00:00:00,-0.1,4.6,-3.4,0.0
433,15090,74.29,47.1633333,27.6272222,2000-03-07T00:00:00,3.3,11.5,-3.7,
434,15090,74.29,47.1633333,27.6272222,2000-03-08T00:00:00,10.8,15.9,7.4,
435,15090,74.29,47.1633333,27.6272222,2000-03-09T00:00:00,12.5,20.0,9.0,0.0
436,15090,74.29,47.1633333,27.6272222,2000-03-10T00:00:00,4.7,13.4,1.1,6.1
437,15090,74.29,47.1633333,27.6272222,2000-03-11T00:00:00,2.9,8.6,-1.5,
438,15090,74.29,47.1633333,27.6272222,2000-03-12T00:00:00,1.4,5.0,-0.6,2.7
439,15090,74.29,47.1633333,27.6272222,2000-03-13T00:00:00,-0.1,5.0,-3.7,
440,15090,74.29,47.1633333,27.6272222,2000-03-14T00:00:00,3.3,12.0,-4.0,
441,15090,74.29,47.1633333,27.6272222,2000-03-15T00:00:00,4.6,13.8,0.0,0.2
442,15090,74.29,47.1633333,27.6272222,2000-03-16T00:00:00,2.3,7.5,-0.4,0.1
443,15090,74.29,47.1633333,27.6272222,2000-03-17T00:00:00,0.2,3.7,-3.0,0.0
444,15090,74.29,47.1633333,27.6272222,2000-03-18T00:00:00,0.6,5.6,-1.8,0.1
445,15090,74.29,47.1633333,27.6272222,2000-03-19T00:00:00,-0.4,5.5,-3.4,0.2
446,15090,74.29,47.1633333,27.6272222,2000-03-20T00:00:00,-0.4,0.9,-1.7,6.1
447,15090,74.29,47.1633333,27.6272222,2000-03-21T00:00:00,1.1,5.0,-0.5,0.9
448,15090,74.29,47.1633333,27.6272222,2000-03-22T00:00:00,2.5,8.2,-2.9,
449,15090,74.29,47.1633333,27.6272222,2000-03-23T00:00:00,7.3,14.6,1.8,
450,15090,74.29,47.1633333,27.6272222,2000-03-24T00:00:00,6.6,11.2,3.9,0.0
451,15090,74.29,47.1633333,27.6272222,2000-03-25T00:00:00,6.5,12.0,2.2,0.1
452,15090,74.29,47.1633333,27.6272222,2000-03-26T00:00:00,8.8,16.2,3.5,1.4
453,15090,74.29,47.1633333,27.6272222,2000-03-27T00:00:00,8.3,13.7,4.1,0.2
454,15090,74.29,47.1633333,27.6272222,2000-03-28T00:00:00,7.9,10.6,5.7,3.8
455,15090,74.29,47.1633333,27.6272222,2000-03-29T00:00:00,7.1,14.3,2.0,
456,15090,74.29,47.1633333,27.6272222,2000-03-30T00:00:00,8.8,15.9,6.0,
457,15090,74.29,47.1633333,27.6272222,2000-03-31T00:00:00,10.1,16.0,5.9,8.7
458,15090,74.29,47.1633333,27.6272222,2000-04-01T00:00:00,12.9,20.6,5.0,
459,15090,74.29,47.1633333,27.6272222,2000-04-02T00:00:00,10.3,17.7,7.5,1.4
460,15090,74.29,47.1633333,27.6272222,2000-04-03T00:00:00,11.0,18.0,6.0,0.1
461,15090,74.29,47.1633333,27.6272222,2000-04-04T00:00:00,12.7,18.5,8.4,
462,15090,74.29,47.1633333,27.6272222,2000-04-05T00:00:00,14.6,24.8,8.2,0.7
463,15090,74.29,47.1633333,27.6272222,2000-04-06T00:00:00,10.4,16.5,4.0,0.5
464,15090,74.29,47.1633333,27.6272222,2000-04-07T00:00:00,1.8,4.3,0.3,1.0
465,15090,74.29,47.1633333,27.6272222,2000-04-08T00:00:00,5.3,9.5,1.8,
466,15090,74.29,47.1633333,27.6272222,2000-04-09T00:00:00,4.3,8.2,0.0,
467,15090,74.29,47.1633333,27.6272222,2000-04-10T00:00:00,6.6,13.0,1.2,
468,15090,74.29,47.1633333,27.6272222,2000-04-11T00:00:00,8.9,15.6,2.5,
469,15090,74.29,47.1633333,27.6272222,2000-04-12T00:00:00,10.7,17.5,3.0,
470,15090,74.29,47.1633333,27.6272222,2000-04-13T00:00:00,13.7,23.7,4.5,
471,15090,74.29,47.1633333,27.6272222,2000-04-14T00:00:00,17.0,25.2,8.5,
472,15090,74.29,47.1633333,27.6272222,2000-04-15T00:00:00,19.7,26.0,12.0,
473,15090,74.29,47.1633333,27.6272222,2000-04-16T00:00:00,16.4,24.6,11.6,
474,15090,74.29,47.1633333,27.6272222,2000-04-17T00:00:00,18.0,24.7,10.1,
475,15090,74.29,47.1633333,27.6272222,2000-04-18T00:00:00,18.2,26.3,9.5,
476,15090,74.29,47.1633333,27.6272222,2000-04-19T00:00:00,18.9,27.0,9.0,
477,15090,74.29,47.1633333,27.6272222,2000-04-20T00:00:00,18.8,25.0,13.6,
478,15090,74.29,47.1633333,27.6272222,2000-04-21T00:00:00,16.8,23.6,11.5,1.4
479,15090,74.29,47.1633333,27.6272222,2000-04-22T00:00:00,13.0,16.0,12.3,11.8
480,15090,74.29,47.1633333,27.6272222,2000-04-23T00:00:00,14.6,19.6,12.2,4.1
481,15090,74.29,47.1633333,27.6272222,2000-04-24T00:00:00,14.4,18.6,12.2,9.1
482,15090,74.29,47.1633333,27.6272222,2000-04-25T00:00:00,14.9,19.5,11.8,
483,15090,74.29,47.1633333,27.6272222,2000-04-26T00:00:00,15.6,23.0,10.6,
484,15090,74.29,47.1633333,27.6272222,2000-04-27T00:00:00,17.3,24.5,10.6,0.6
485,15090,74.29,47.1633333,27.6272222,2000-04-28T00:00:00,18.9,26.5,11.0,
486,15090,74.29,47.1633333,27.6272222,2000-04-29T00:00:00,18.5,25.8,11.4,
487,15090,74.29,47.1633333,27.6272222,2000-04-30T00:00:00,19.2,26.6,11.0,
488,15090,74.29,47.1633333,27.6272222,2000-05-01T00:00:00,19.4,27.3,9.4,0.7
489,15090,74.29,47.1633333,27.6272222,2000-05-02T00:00:00,12.9,21.8,9.7,0.2
490,15090,74.29,47.1633333,27.6272222,2000-05-03T00:00:00,9.5,16.7,-0.6,
491,15090,74.29,47.1633333,27.6272222,2000-05-04T00:00:00,12.3,20.2,3.1,
492,15090,74.29,47.1633333,27.6272222,2000-05-05T00:00:00,14.5,22.4,5.1,
493,15090,74.29,47.1633333,27.6272222,2000-05-06T00:00:00,16.8,24.0,7.7,
494,15090,74.29,47.1633333,27.6272222,2000-05-07T00:00:00,17.1,23.3,10.4,
495,15090,74.29,47.1633333,27.6272222,2000-05-08T00:00:00,13.4,21.0,4.4,
496,15090,74.29,47.1633333,27.6272222,2000-05-09T00:00:00,16.4,25.2,6.3,
497,15090,74.29,47.1633333,27.6272222,2000-05-10T00:00:00,18.9,28.5,9.5,0.4
498,15090,74.29,47.1633333,27.6272222,2000-05-11T00:00:00,19.4,24.5,14.8,0.0
499,15090,74.29,47.1633333,27.6272222,2000-05-12T00:00:00,18.1,25.0,12.5,
500,15090,74.29,47.1633333,27.6272222,2000-05-13T00:00:00,12.1,18.2,3.3,
501,15090,74.29,47.1633333,27.6272222,2000-05-14T00:00:00,13.9,22.2,3.7,
502,15090,74.29,47.1633333,27.6272222,2000-05-15T00:00:00,16.5,23.4,8.6,
503,15090,74.29,47.1633333,27.6272222,2000-05-16T00:00:00,19.5,29.0,9.4,
504,15090,74.29,47.1633333,27.6272222,2000-05-17T00:00:00,19.8,27.0,11.7,
505,15090,74.29,47.1633333,27.6272222,2000-05-18T00:00:00,20.7,28.4,12.2,
506,15090,74.29,47.1633333,27.6272222,2000-05-19T00:00:00,21.4,29.6,13.9,0.0
507,15090,74.29,47.1633333,27.6272222,2000-05-20T00:00:00,19.3,26.3,12.5,0.0
508,15090,74.29,47.1633333,27.6272222,2000-05-21T00:00:00,15.7,21.2,12.4,0.8
509,15090,74.29,47.1633333,27.6272222,2000-05-22T00:00:00,16.2,23.3,7.9,
510,15090,74.29,47.1633333,27.6272222,2000-05-23T00:00:00,17.2,23.5,11.9,0.9
511,15090,74.29,47.1633333,27.6272222,2000-05-24T00:00:00,16.8,21.5,10.6,
512,15090,74.29,47.1633333,27.6272222,2000-05-25T00:00:00,18.6,26.5,9.7,
513,15090,74.29,47.1633333,27.6272222,2000-05-26T00:00:00,20.5,28.6,9.9,
514,15090,74.29,47.1633333,27.6272222,2000-05-27T00:00:00,23.4,30.8,12.5,
515,15090,74.29,47.1633333,27.6272222,2000-05-28T00:00:00,25.2,30.5,16.7,
516,15090,74.29,47.1633333,27.6272222,2000-05-29T00:00:00,25.0,30.3,17.0,
517,15090,74.29,47.1633333,27.6272222,2000-05-30T00:00:00,18.1,26.5,13.9,3.9
518,15090,74.29,47.1633333,27.6272222,2000-05-31T00:00:00,16.7,22.8,9.5,0.7
519,15090,74.29,47.1633333,27.6272222,2000-06-01T00:00:00,15.7,20.5,13.1,0.0
520,15090,74.29,47.1633333,27.6272222,2000-06-02T00:00:00,16.8,23.8,11.4,3.3
521,15090,74.29,47.1633333,27.6272222,2000-06-03T00:00:00,18.5,26.6,8.9,
522,15090,74.29,47.1633333,27.6272222,2000-06-04T00:00:00,20.9,30.5,10.3,
523,15090,74.29,47.1633333,27.6272222,2000-06-05T00:00:00,24.6,32.5,12.6,
524,15090,74.29,47.1633333,27.6272222,2000-06-06T00:00:00,26.0,33.7,15.8,
525,15090,74.29,47.1633333,27.6272222,2000-06-07T00:00:00,25.0,34.2,17.9,3.0
526,15090,74.29,47.1633333,27.6272222,2000-06-08T00:00:00,19.5,25.1,14.0,
527,15090,74.29,47.1633333,27.6272222,2000-06-09T00:00:00,19.9,26.5,11.8,
528,15090,74.29,47.1633333,27.6272222,2000-06-10T00:00:00,22.7,28.4,15.4,
529,15090,74.29,47.1633333,27.6272222,2000-06-11T00:00:00,24.2,29.8,16.7,
530,15090,74.29,47.1633333,27.6272222,2000-06-12T00:00:00,26.1,32.4,19.1,
531,15090,74.29,47.1633333,27.6272222,2000-06-13T00:00:00,25.4,32.3,16.4,
532,15090,74.29,47.1633333,27.6272222,2000-06-14T00:00:00,25.6,33.2,17.9,
533,15090,74.29,47.1633333,27.6272222,2000-06-15T00:00:00,25.1,32.2,18.8,0.0
534,15090,74.29,47.1633333,27.6272222,2000-06-16T00:00:00,17.7,26.7,11.1,3.3
535,15090,74.29,47.1633333,27.6272222,2000-06-17T00:00:00,14.8,19.8,8.9,
536,15090,74.29,47.1633333,27.6272222,2000-06-18T00:00:00,13.0,19.7,8.1,3.0
537,15090,74.29,47.1633333,27.6272222,2000-06-19T00:00:00,13.3,19.8,6.9,
538,15090,74.29,47.1633333,27.6272222,2000-06-20T00:00:00,16.8,22.5,7.4,0.0
539,15090,74.29,47.1633333,27.6272222,2000-06-21T00:00:00,18.7,25.0,12.1,20.3
540,15090,74.29,47.1633333,27.6272222,2000-06-22T00:00:00,21.5,30.0,11.3,
541,15090,74.29,47.1633333,27.6272222,2000-06-23T00:00:00,24.4,31.0,17.5,
542,15090,74.29,47.1633333,27.6272222,2000-06-24T00:00:00,24.9,32.5,17.4,
543,15090,74.29,47.1633333,27.6272222,2000-06-25T00:00:00,25.2,32.3,17.4,
544,15090,74.29,47.1633333,27.6272222,2000-06-26T00:00:00,20.2,27.5,17.1,2.4
545,15090,74.29,47.1633333,27.6272222,2000-06-27T00:00:00,17.9,24.3,12.9,0.8
546,15090,74.29,47.1633333,27.6272222,2000-06-28T00:00:00,16.2,22.1,9.9,0.2
547,15090,74.29,47.1633333,27.6272222,2000-06-29T00:00:00,18.8,27.0,9.3,0.0
548,15090,74.29,47.1633333,27.6272222,2000-06-30T00:00:00,17.5,22.5,14.4,3.1
549,15090,74.29,47.1633333,27.6272222,2000-07-01T00:00:00,21.3,28.0,11.6,
550,15090,74.29,47.1633333,27.6272222,2000-07-02T00:00:00,24.1,32.9,14.8,
551,15090,74.29,47.1633333,27.6272222,2000-07-03T00:00:00,22.8,33.5,15.6,6.2
552,15090,74.29,47.1633333,27.6272222,2000-07-04T00:00:00,23.8,30.7,17.0,7.9
553,15090,74.29,47.1633333,27.6272222,2000-07-05T00:00:00,28.0,35.5,22.3,
554,15090,74.29,47.1633333,27.6272222,2000-07-06T00:00:00,24.4,29.3,18.6,
555,15090,74.29,47.1633333,27.6272222,2000-07-07T00:00:00,20.4,27.0,14.5,3.8
556,15090,74.29,47.1633333,27.6272222,2000-07-08T00:00:00,22.0,32.9,15.7,0.6
557,15090,74.29,47.1633333,27.6272222,2000-07-09T00:00:00,21.8,28.0,17.4,2.9
558,15090,74.29,47.1633333,27.6272222,2000-07-10T00:00:00,18.2,25.2,12.7,0.2
559,15090,74.29,47.1633333,27.6272222,2000-07-11T00:00:00,23.0,31.0,13.1,
560,15090,74.29,47.1633333,27.6272222,2000-07-12T00:00:00,24.5,34.5,18.5,6.2
561,15090,74.29,47.1633333,27.6272222,2000-07-13T00:00:00,18.7,22.2,17.0,17.7
562,15090,74.29,47.1633333,27.6272222,2000-07-14T00:00:00,14.8,19.6,12.2,10.8
563,15090,74.29,47.1633333,27.6272222,2000-07-15T00:00:00,18.3,25.5,11.0,
564,15090,74.29,47.1633333,27.6272222,2000-07-16T00:00:00,18.7,22.5,16.5,2.6
565,15090,74.29,47.1633333,27.6272222,2000-07-17T00:00:00,18.7,24.2,14.4,
566,15090,74.29,47.1633333,27.6272222,2000-07-18T00:00:00,19.6,23.2,16.4,
567,15090,74.29,47.1633333,27.6272222,2000-07-19T00:00:00,19.0,24.2,14.4,
568,15090,74.29,47.1633333,27.6272222,2000-07-20T00:00:00,19.6,25.4,15.0,
569,15090,74.29,47.1633333,27.6272222,2000-07-21T00:00:00,20.2,26.4,13.6,0.2
570,15090,74.29,47.1633333,27.6272222,2000-07-22T00:00:00,21.2,27.5,13.0,
571,15090,74.29,47.1633333,27.6272222,2000-07-23T00:00:00,20.9,28.0,13.7,
572,15090,74.29,47.1633333,27.6272222,2000-07-24T00:00:00,22.8,28.7,14.9,
573,15090,74.29,47.1633333,27.6272222,2000-07-25T00:00:00,26.3,33.2,18.4,
